##	TAG	<div1>
##	TAG	<head>
1	TOK	Introduction	BOS	introduction\N5S
2	TOK	to		to\P
##	TAG	<name>
3	TOK	TCP/IP	EOS	TCP/IP\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
5	TOK	This	BOS	this\AD---S
6	TOK	chapter		chapter\N5S
7	TOK	introduces		introduce\VMFDRS3
##	TAG	<name>
8	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
##	TAG	<loc pos="DGA7">
9	TOK	as well as		as_well_as\DGA7
##	TAG	</loc>
10	TOK	lists		list\VMFDRS3
11	TOK	the		the\AT---6
12	TOK	files		file\N5P
13	TOK	and		and\CC
14	TOK	features		feature\N5P
15	TOK	used		use\VMC----
16	TOK	by		by\P
17	TOK	the		the\AT---6
##	TAG	<name>
18	TOK	Novell TCP/IP		Novell_TCP/IP\N46
##	TAG	</name>
19	TOK	implementation		implementation\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
20	TOK	The	BOS	the\AT---6
21	TOK	following		following\JA
22	TOK	topics		topic\N5P
23	TOK	are		be\V6FDR66
24	TOK	discussed		discuss\VMC----
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
##	TAG	<label pos="B">
25	TOK	-	BOS	=\B
##	TAG	</label>
---	DLE	"		=\DELIM
##	TAG	<name>
26	TOK	TCP/IP Concepts		TCP/IP_Concepts\N46
##	TAG	</name>
---	DLE	"	EOS	=\DELIM
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
28	TOK	This	BOS	this\AD---S
29	TOK	section		section\N5S
30	TOK	describes		describe\VMFDRS3
31	TOK	the		the\AT---6
32	TOK	history		history\N5S
33	TOK	of		of\P
##	TAG	<name>
34	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
35	TOK	and		and\CC
36	TOK	general		general\JA
##	TAG	<name>
37	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
38	TOK	concepts		concept\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
##	TAG	<label pos="B">
39	TOK	-	BOS	=\B
##	TAG	</label>
---	DLE	"		=\DELIM
##	TAG	<name>
40	TOK	TCP/IP Subsystem Contents		TCP/IP_Subsystem_Contents\N46
##	TAG	</name>
---	DLE	"	EOS	=\DELIM
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
42	TOK	This	BOS	this\AD---S
43	TOK	section		section\N5S
44	TOK	lists		list\VMFDRS3
45	TOK	the		the\AT---6
##	TAG	<name>
46	TOK	NetWare Loadable Module TM		NetWare_Loadable_Module_TM\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<name>
47	TOK	NLM TM		NLM_TM\N46
##	TAG	</name>
---	DLE	)		=\DELIM
48	TOK	files		file\N5P
49	TOK	and		and\CC
50	TOK	database		database\N5S
51	TOK	files		file\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
##	TAG	<label pos="B">
52	TOK	-	BOS	=\B
##	TAG	</label>
---	DLE	"		=\DELIM
##	TAG	<name>
53	TOK	TCP/IP Features		TCP/IP_Features\N46
##	TAG	</name>
---	DLE	"	EOS	=\DELIM
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
55	TOK	This	BOS	this\AD---S
56	TOK	section		section\N5S
57	TOK	provides		provide\VMFDRS3
58	TOK	a		a\AI---S
59	TOK	list		list\N5S
60	TOK	of		of\P
##	TAG	<name>
61	TOK	Novell		Novell\N46
##	TAG	</name>
62	PGR	's		genmark\GENMARK
##	TAG	<name>
63	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
64	TOK	features		feature\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
##	TAG	<name>
65	TOK	TCP/IP Concepts	BOS	TCP/IP_Concepts\N46
##	TAG	</name>
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
##	TAG	<name>
67	TOK	TCP/IP	BOS	TCP/IP\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<name pos="N46" type="other">
68	TOK	Transmission Control Protocol/Internet Protocol		Transmission_Control_Protocol/Internet_Protocol\N46
##	TAG	</name>
---	DLE	)		=\DELIM
69	TOK	is		be\V6FDRS3
70	TOK	a		a\AI---S
71	TOK	popular		popular\JA
72	TOK	suite		suite\N5S
73	TOK	of		of\P
74	TOK	standard		standard\JA
75	TOK	networking		networking\N5S
76	TOK	protocols		protocol\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
77	TOK	These	BOS	this\AD---P
78	TOK	protocols		protocol\N5P
79	TOK	are		be\V6FDR66
80	TOK	widely		widely\DGA7
81	TOK	used		use\VMC----
---	DLD	,		=\DELIM
82	TOK	enabling		enable\VMG----
83	TOK	dissimilar		dissimilar\JA
84	TOK	nodes		node\N5P
85	TOK	in		in\P
86	TOK	a		a\AI---S
87	TOK	heterogeneous		heterogeneous\JA
88	TOK	environment		environment\N5S
89	TOK	to		to\P
90	TOK	communicate		communicate\VMI----
91	TOK	with		with\P
##	TAG	<loc pos="DGA7">
92	TOK	one another		one_another\DGA7
##	TAG	</loc>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
93	TOK	The	BOS	the\AT---6
94	TOK	general		general\JA
95	TOK	concept		concept\N5S
96	TOK	of		of\P
97	TOK	connecting		connect\VMG----
98	TOK	a		a\AI---S
99	TOK	network		network\N5S
100	TOK	of		of\P
101	TOK	dissimilar		dissimilar\JA
102	TOK	computers		computer\N5P
103	TOK	arose		arise\VMF6A66
104	TOK	from		from\P
105	TOK	research		research\N5S
106	TOK	conducted		conduct\VMC----
107	TOK	by		by\P
108	TOK	the		the\AT---6
##	TAG	<name pos="N46" type="organization">
109	TOK	Defense Advanced Research Projects Agency		Defense_Advanced_Research_Projects_Agency\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<name pos="N46" type="organization">
110	TOK	DARPA		DARPA\N46
##	TAG	</name>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
112	TOK	Within	BOS	within\P
113	TOK	the		the\AT---6
114	TOK	framework		framework\N5S
115	TOK	of		of\P
116	TOK	that		that\AD---S
117	TOK	research		research\N5S
---	DLD	,		=\DELIM
##	TAG	<name pos="N46" expansion="defense advanced research projects agency" type="organization">
118	TOK	DARPA		DARPA\N46
##	TAG	</name>
119	TOK	developed		develop\VMF6A66
120	TOK	the		the\AT---6
##	TAG	<name>
121	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
122	TOK	suite		suite\N5S
123	TOK	of		of\P
124	TOK	protocols		protocol\N5P
125	TOK	to		to\P
126	TOK	communicate		communicate\VMI----
127	TOK	among		among\P
128	TOK	networks		network\N5P
129	TOK	and		and\CC
130	TOK	implemented		implement\VMF6A66
131	TOK	an		an\AI---S
132	TOK	internetwork		internetwork\N5S
133	TOK	called		call\VMF6A66
134	TOK	the		the\AT---6
##	TAG	<name>
135	TOK	ARPAnet		ARPAnet\N46
##	TAG	</name>
---	DLE	,		=\DELIM
136	TOK	which		which\RW63N-
137	TOK	later		later\DGC7
138	TOK	evolved		evolve\VMF6A66
139	TOK	into		into\P
140	TOK	the		the\AT---6
##	TAG	<name>
141	TOK	Internet		Internet\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
142	TOK	The	BOS	the\AT---6
##	TAG	<name>
143	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
144	TOK	suite		suite\N5S
145	TOK	of		of\P
146	TOK	protocols		protocol\N5P
147	TOK	defines		define\VMFDRS3
148	TOK	formats		format\N5P
149	TOK	and		and\CC
150	TOK	rules		rule\N5P
151	TOK	for		for\P
152	TOK	the		the\AT---6
153	TOK	transmission		transmission\N5S
154	TOK	and		and\CC
155	TOK	receipt		receipt\N5S
156	TOK	of		of\P
157	TOK	information		information\N5S
158	TOK	independent		independent\JA
159	TOK	of		of\P
160	TOK	any		any\AG---6
161	TOK	given		give\VMC----
162	TOK	network		network\N5S
163	TOK	organization		organization\N5S
164	TOK	or		or\CC
165	TOK	computer		computer\N5S
166	TOK	hardware		hardware\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
167	TOK	Although	BOS	although\CS
168	TOK	the		the\AT---6
169	TOK	protocols		protocol\N5P
170	TOK	were		be\V6F-A66
171	TOK	developed		develop\VMC----
172	TOK	for		for\P
173	TOK	the		the\AT---6
##	TAG	<name>
174	TOK	Internet		Internet\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
175	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
176	TOK	is		be\V6FDRS3
177	TOK	now		now\DGA7
178	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="DGA7">
179	TOK	de facto		de_facto\DGA7
##	TAG	</foreign>
180	TOK	standard		standard\JA
181	TOK	as		as\P
182	TOK	numerous		numerous\JA
183	TOK	private		private\JA
184	TOK	and		and\CC
185	TOK	public		public\JA
186	TOK	organizations		organization\N5P
187	TOK	use		use\VMF6R66
188	TOK	it		it\RPS3N6
189	TOK	for		for\P
190	TOK	their		their\APP3N6
191	TOK	networking		network\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
192	TOK	The	BOS	the\AT---6
193	TOK	network		network\N5S
---	DLD	,		=\DELIM
194	TOK	as		as\DGA7
195	TOK	conceived		conceive\VMC----
196	TOK	by		by\P
##	TAG	<name pos="N46" expansion="defense advanced research projects agency" type="organization">
197	TOK	DARPA		DARPA\N46
##	TAG	</name>
198	TOK	and		and\CC
199	TOK	implemented		implement\VMC----
200	TOK	with		with\P
201	TOK	the		the\AT---6
##	TAG	<name>
202	TOK	TCP/IP		TCP/IP\N46
##	TAG	</name>
