##	TAG	<div1>
##	TAG	<head>
1	TOK	Introduction	BOS	introduction\N5S
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
3	TOK	The	BOS	the\AT---6
4	TOK	period		period\N5S
5	TOK	of		of\P
6	TOK	crisis		crisis\N5S
7	TOK	and		and\CC
8	TOK	upheaval		upheaval\N5S
9	TOK	which		which\RW63N-
10	TOK	the		the\AT---6
11	TOK	world		world\N5S
12	TOK	has		have\V6FDRS3
13	TOK	been		be\VMC----
14	TOK	experiencing		experience\VMG----
15	TOK	for		for\P
16	TOK	some		some\AG---6
17	TOK	years		year\N5P
18	TOK	now		now\DGA7
19	TOK	has		have\V6FDRS3
20	TOK	given		give\VMC----
21	TOK	rise		rise\N5S
22	TOK	today		today\N5S
23	TOK	to		to\P
24	TOK	concrete		concrete\JA
25	TOK	perspectives		perspective\N5P
26	TOK	concerning		concerning\P
27	TOK	the		the\AT---6
28	TOK	application		application\N5S
29	TOK	of		of\P
30	TOK	new		new\JA
31	TOK	information		information\N5S
32	TOK	and		and\CC
33	TOK	communication		communication\N5S
34	TOK	technology		technology\N5S
35	TOK	in		in\P
36	TOK	all		all\AG---6
37	TOK	training		train\VMG----
---	DLI	-		=\DELIM
38	TOK	related		relate\VMC----
39	TOK	activities		activity\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
40	TOK	Sometimes	BOS	sometimes\DGA7
---	DLD	,		=\DELIM
41	TOK	this		this\AD---S
42	TOK	training		training\N5S
43	TOK	sector		sector\N5S
44	TOK	has		have\V6FDRS3
45	TOK	difficulty		difficulty\N5S
46	TOK	implementing		implement\VMG----
47	TOK	these		this\AD---P
48	TOK	new		new\JA
49	TOK	tools		tool\N5P
50	TOK	now		now\DGA7
51	TOK	available		available\JA
52	TOK	because		because\CS
53	TOK	the		the\AT---6
54	TOK	sector		sector\N5S
55	TOK	is		be\V6FDRS3
56	TOK	so		so\DGA7
57	TOK	very		very\JA
58	TOK	anchored		anchor\VMC----
59	TOK	to		to\P
60	TOK	its		its\APS3N6
61	TOK	traditions		tradition\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
62	TOK	Once	BOS	once\DGA7
63	TOK	this		this\AD---S
64	TOK	sector		sector\N5S
65	TOK	is		be\V6FDRS3
66	TOK	modernized		modernize\VMF6A66
---	DLD	,		=\DELIM
67	TOK	it		it\RPS3N6
68	TOK	becomes		become\VMFDRS3
69	TOK	more		more\DDC7
70	TOK	efficient		efficient\JA
71	TOK	with		with\P
72	TOK	a		a\AI---S
73	TOK	tendency		tendency\N5S
74	TOK	to		to\P
75	TOK	become		become\VMI----
76	TOK	more		more\DDC7
77	TOK	closely		closely\DGA7
78	TOK	integrated		integrate\VMC----
79	TOK	within		within\P
80	TOK	the		the\AT---6
81	TOK	enterprise		enterprise\N5S
---	DLD	,		=\DELIM
82	TOK	which		which\RW63N-
83	TOK	in		in\P
84	TOK	turn		turn\N5S
85	TOK	may		may\VOFDR66
86	TOK	adjust		adjust\VMI----
87	TOK	more		more\DDC7
88	TOK	quickly		quickly\DGA7
89	TOK	to		to\P
90	TOK	changes		change\N5P
91	TOK	or		or\CC
92	TOK	developments		development\N5P
93	TOK	in		in\P
94	TOK	the		the\AT---6
95	TOK	market		market\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
96	TOK	In	BOS	in\P
97	TOK	this		this\AD---S
98	TOK	special		special\JA
##	TAG	<name>
99	TOK	Labour Education		Labour_Education\N46
##	TAG	</name>
100	TOK	issue		issue\VMF6R66
---	DLD	,		=\DELIM
101	TOK	we		we\RPP1NN
102	TOK	propose		propose\VMF6R66
103	TOK	an		an\AI---S
104	TOK	overview		overview\N5S
105	TOK	of		of\P
106	TOK	how		how\DGAW
107	TOK	these		this\AD---P
108	TOK	new		new\JA
109	TOK	information		information\N5S
110	TOK	and		and\CC
111	TOK	communication		communication\N5S
112	TOK	technologies		technology\N5P
113	TOK	are		be\V6FDR66
114	TOK	applied		apply\VMC----
115	TOK	in		in\P
116	TOK	the		the\AT---6
117	TOK	areas		area\N5P
118	TOK	of		of\P
119	TOK	education		education\N5S
120	TOK	and		and\CC
121	TOK	training		training\N5S
122	TOK	with		with\P
123	TOK	a		a\AI---S
124	TOK	view		view\N5S
125	TOK	to		to\P
126	TOK	adapting		adapt\VMG----
127	TOK	them		them\RPP3NA
128	TOK	better		good\JC
129	TOK	to		to\P
130	TOK	the		the\AT---6
131	TOK	needs		need\N5P
132	TOK	of		of\P
133	TOK	workers		worker\N5P
---	DLD	,		=\DELIM
134	TOK	trade		trade\N5S
135	TOK	unions		union\N5P
---	DLD	,		=\DELIM
136	TOK	the		the\AT---6
137	TOK	public		public\JA
138	TOK	service		service\N5S
---	DLD	,		=\DELIM
139	TOK	enterprises		enterprise\N5P
140	TOK	and		and\CC
141	TOK	the		the\AT---6
142	TOK	economy		economy\N5S
143	TOK	as		as\P
144	TOK	a		a\AI---S
145	TOK	whole		whole\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
146	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
147	TOK	we		we\RPP1NN
148	TOK	can		can\V6FDR66
149	PGR	not		not\DGA7
150	TOK	within		within\P
151	TOK	the		the\AT---6
152	TOK	constraints		constraint\N5P
153	TOK	of		of\P
154	TOK	this		this\AD---S
155	TOK	exercise		exercise\N5S
156	TOK	provide		provide\VMF6R66
157	TOK	any		any\AG---6
158	TOK	exhaustive		exhaustive\JA
159	TOK	analysis		analysis\N5S
160	TOK	or		or\CC
161	TOK	discussion		discussion\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
162	TOK	We	BOS	we\RPP1NN
163	TOK	have		have\V6F6R66
164	TOK	attempted		attempt\VMC----
165	TOK	to		to\P
166	TOK	present		present\VMI----
167	TOK	and		and\CC
168	TOK	describe		describe\VMI----
169	TOK	the		the\AT---6
170	TOK	facts		fact\N5P
171	TOK	as		as\CS
172	TOK	simply		simply\DGA7
173	TOK	as		as\DGA7
174	TOK	possible		possible\JA
---	DLD	,		=\DELIM
175	TOK	trying		try\VMG----
176	TOK	at		at\P
177	TOK	the		the\AT---6
178	TOK	same		same\JA
179	TOK	time		time\N5S
180	TOK	to		to\P
181	TOK	be		be\VMI----
182	TOK	clear		clear\JA
183	TOK	and		and\CC
184	TOK	understandable		understandable\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
185	TOK	Though	BOS	though\CS
186	TOK	the		the\AT---6
187	TOK	technical		technical\JA
188	TOK	terms		term\N5P
189	TOK	are		be\V6FDR66
190	TOK	explained		explain\VMC----
---	DLD	,		=\DELIM
191	TOK	the		the\AT---6
192	TOK	reader		reader\N5S
193	TOK	will		will\VOFDR66
194	TOK	find		find\VMI----
195	TOK	a		a\AI---S
196	TOK	glossary		glossary\N5S
197	TOK	at		at\P
198	TOK	the		the\AT---6
199	TOK	end		end\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
200	TOK	In	BOS	in\P
201	TOK	the		the\AT---6
202	TOK	first		first\MOS
203	TOK	part		part\N5S
---	DLD	,		=\DELIM
204	TOK	we		we\RPP1NN
205	TOK	shall		shall\VOFDR66
206	TOK	deal		deal\VMI----
207	TOK	briefly		briefly\DGA7
208	TOK	with		with\P
209	TOK	certain		certain\JA
210	TOK	socio		socio\X
---	DLI	-		=\DELIM
211	TOK	economic		economic\JA
212	TOK	aspects		aspect\N5P
213	TOK	of		of\P
214	TOK	the		the\AT---6
215	TOK	advent		advent\N5S
216	TOK	of		of\P
217	TOK	new		new\JA
218	TOK	technologies		technology\N5P
219	TOK	in		in\P
220	TOK	our		our\APP1N6
221	TOK	society		society\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
222	TOK	In	BOS	in\P
223	TOK	the		the\AT---6
224	TOK	second		second\MOS
225	TOK	part		part\N5S
---	DLD	,		=\DELIM
226	TOK	we		we\RPP1NN
227	TOK	shall		shall\VOFDR66
228	TOK	deal		deal\VMI----
229	TOK	with		with\P
230	TOK	the		the\AT---6
231	TOK	different		different\JA
232	TOK	types		type\N5P
233	TOK	of		of\P
234	TOK	training		training\N5S
235	TOK	activities		activity\N5P
236	TOK	by		by\P
237	TOK	listing		list\VMG----
238	TOK	the		the\AT---6
239	TOK	traditional		traditional\JA
240	TOK	methods		method\N5P
241	TOK	and		and\CC
242	TOK	by		by\P
243	TOK	attempting		attempt\VMG----
244	TOK	to		to\P
245	TOK	make		make\VMI----
246	TOK	a		a\AI---S
247	TOK	distinction		distinction\N5S
248	TOK	between		between\P
249	TOK	production		production\N5S
250	TOK	methods		method\N5P
251	TOK	and		and\CC
252	TOK	teaching		teaching\N5S
253	TOK	supports		support\VMFDRS3
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
254	TOK	Next	BOS	next\JA
255	TOK	we		we\RPP1NN
256	TOK	shall		shall\VOFDR66
257	TOK	proceed		proceed\VMI----
258	TOK	to		to\P
259	TOK	examine		examine\VMI----
260	TOK	the		the\AT---6
261	TOK	technical		technical\JA
262	TOK	tools		tool\N5P
263	TOK	available		available\JA
264	TOK	on		on\P
265	TOK	the		the\AT---6
266	TOK	market		market\N5S
267	TOK	and		and\CC
268	TOK	the		the\AT---6
269	TOK	best		good\JS
270	TOK	advantages		advantage\N5P
271	TOK	they		they\RPP3NN
272	TOK	offer		offer\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
273	TOK	We	BOS	we\RPP1NN
274	TOK	shall		shall\VOFDR66
275	TOK	also		also\DGA7
276	TOK	provide		provide\VMI----
277	TOK	a		a\AI---S
278	TOK	brief		brief\JA
279	TOK	overview		overview\N5S
280	TOK	of		of\P
281	TOK	the		the\AT---6
282	TOK	methodology		methodology\N5S
283	TOK	to		to\P
284	TOK	be		be\VMI----
285	TOK	respected		respect\VMC----
286	TOK	in		in\P
287	TOK	determining		determine\VMG----
288	TOK	the		the\AT---6
289	TOK	different		different\JA
290	TOK	stages		stage\N5P
291	TOK	in		in\P
292	TOK	the		the\AT---6
293	TOK	production		production\N5S
294	TOK	and		and\CC
295	TOK	the		the\AT---6
